"EID","ContributorName","CatCodeIndustry","CatCodeGroup","CatCodeBusiness","PerDem","PerRep","DemCol","RepCol","Total"
"4068","CALIFORNIA MEDICAL ASSOCIATION","Health Professionals","Health","Physicians",57.4191102123357,42.5808897876643,"#000024AF","#000024AF",395600
"20205","CALIFORNIA TEACHERS ASSOCIATION","Public Sector Unions","Labor","Teachers unions",98.7571022727273,1.24289772727273,"#0000F5AF","#0000F5AF",563200
"20368","CALIFORNIA STATE COUNCIL OF SERVICE EMPLOYEES","Public Sector Unions","Labor","State & local government employee unions",97.8494623655914,2.1505376344086,"#0000F0AF","#0000F0AF",790500
"19971","CALIFORNIA STATE COUNCIL OF LABORERS","General Trade Unions","Labor","Construction unions",93.6946961267419,6.30530387325809,"#0000DBAF","#0000DBAF",943650
"19595","CALIFORNIA STATE ASSOCIATION OF ELECTRICAL WORKERS","General Trade Unions","Labor","Electrical workers/IBEW",100,0,"#0000FFAF","#0000FFAF",493900
"19894","OPERATING ENGINEERS LOCAL 3","General Trade Unions","Labor","Construction unions",99.8054119603928,0.194588039607228,"#0000FAAF","#0000FAAF",205562.48
"4438","CALIFORNIA ASSOCIATION OF REALTORS","Real Estate","Finance, Insurance & Real Estate","Real estate",61.9893428063943,38.0106571936057,"#000038AF","#000038AF",844500
"2941","STATE BUILDING & CONSTRUCTION TRADES COUNCIL OF CALIFORNIA","General Trade Unions","Labor","Construction unions",90.9535129424195,9.04648705758056,"#0000CCAF","#0000CCAF",757200
"4238","PEACE OFFICERS RESEARCH ASSOCIATION OF CALIFORNIA","Public Sector Unions","Labor","Police & fire fighters unions and associations",74.2440412664532,25.7559587335468,"#00007AAF","#00007AAF",281100
"19445","CALIFORNIA PROFESSIONAL FIRE FIGHTERS ASSOCIATION","Public Sector Unions","Labor","Police & fire fighters unions and associations",76.1833990237747,23.8166009762253,"#000085AF","#000085AF",407278.94
"3295","CALIFORNIA NURSES ASSOCIATION / NATIONAL NURSES ORGANIZING CMTE","General Trade Unions","Labor","Health worker unions",100,0,"#0000FFAF","#0000FFAF",487400
"3298","CALIFORNIA SCHOOL EMPLOYEES ASSOCIATION / CSEA","Public Sector Unions","Labor","State & local government employee unions",98.3346286221827,1.66537137781725,"#0000F5AF","#0000F5AF",450350
"4414","PROFESSIONAL ENGINEERS IN CALIFORNIA GOVERNMENT","General Trade Unions","Labor","Other unions",94.8905920248806,5.1094079751194,"#0000E0AF","#0000E0AF",450150
"19198","CALIFORNIA FEDERATION OF TEACHERS","Public Sector Unions","Labor","Teachers unions",100,0,"#0000FFAF","#0000FFAF",275200
"20131","CALIFORNIA LABOR FEDERATION AFL-CIO","General Trade Unions","Labor","Labor unions",92.3664122137405,7.63358778625954,"#0000D6AF","#0000D6AF",222700
"20377","HEALTH CARE WORKERS LOCAL 250","General Trade Unions","Labor","Health worker unions",93.0903928064364,6.90960719356365,"#0000DBAF","#0000DBAF",211300
"20416","SERVICE EMPLOYEES LOCAL 1021","Public Sector Unions","Labor","State & local government employee unions",100,0,"#0000FFAF","#0000FFAF",25500
"32747324","SOUTHERN CALIFORNIA PIPE TRADES DISTRICT COUNCIL 16","General Trade Unions","Labor","Construction unions",100,0,"#0000FFAF","#0000FFAF",51900
"12970","HOWARD JARVIS TAXPAYERS ASSOCIATION","Tax Issues","Ideology/Single Issue","Fiscal & tax policy",0,100,"#FF0000AF","#FF0000AF",132500
"376766","PLUMBERS & PIPEFITTERS LOCAL 250","General Trade Unions","Labor","Construction unions",100,0,"#0000FFAF","#0000FFAF",198100
"20524","CALIFORNIA STATE PIPE TRADES COUNCIL","General Trade Unions","Labor","Construction unions",100,0,"#0000FFAF","#0000FFAF",424600
"19177","DOMESTIC WORKERS LOCAL 3930","General Trade Unions","Labor","Other unions",94.6323262037726,5.36767379622737,"#0000E0AF","#0000E0AF",240327.57
"26355171","ELECTRICAL WORKERS LOCAL 11","General Trade Unions","Labor","Electrical workers/IBEW",100,0,"#0000FFAF","#0000FFAF",151700
"19178","UNITED NURSES ASSOCIATION OF CALIFORNIA / UNION OF HEALTH CARE PROFESSIONALS","General Trade Unions","Labor","Health worker unions",100,0,"#0000FFAF","#0000FFAF",230700
"19733","CALIFORNIA TEAMSTERS JOINT COUNCIL 42","Transportation Unions","Labor","Teamsters unions",100,0,"#0000FFAF","#0000FFAF",83150
"19613","ELECTRICAL WORKERS LOCAL 595","General Trade Unions","Labor","Electrical workers/IBEW",100,0,"#0000FFAF","#0000FFAF",42900
"31629106","ILWU LOCAL 13","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",37800
"259","AT&T","Telecom Services & Equipment","Communications & Electronics","Telecommunications",69.8121036065201,30.1878963934799,"#000061AF","#000061AF",625000.82
"20831","NORTHERN CALIFORNIA REGIONAL COUNCIL OF CARPENTERS","General Trade Unions","Labor","Construction unions",98.7700041905957,1.22999580940428,"#0000F5AF","#0000F5AF",81301.09
"17299","CALIFORNIA CHAMBER OF COMMERCE","Business Associations","General Business","Chambers of commerce",52.0684394346308,47.9315605653692,"#00000AAF","#00000AAF",228415.68
"3447","CONSUMER ATTORNEYS OF CALIFORNIA","Lawyers & Lobbyists","Lawyers & Lobbyists","Attorneys & law firms",97.760684773639,2.23931522636104,"#0000F0AF","#0000F0AF",357252.07
"20839","SOUTHWEST REGIONAL COUNCIL OF CARPENTERS","General Trade Unions","Labor","Construction unions",88.8663967611336,11.1336032388664,"#0000C2AF","#0000C2AF",247000
"3125","ASSOCIATION OF CALIFORNIA LIFE & HEALTH INSURANCE COMPANIES","Insurance","Finance, Insurance & Real Estate","Property & casualty insurance",68.7502300430525,31.2497699569475,"#00005CAF","#00005CAF",138561.02
"22215170","LABORERS LOCAL 777","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",16000
"3705455","ELECTRICAL WORKERS UNIDENTIFIED","General Trade Unions","Labor","Electrical workers/IBEW",99.089667728721,0.910332271279017,"#0000FAAF","#0000FAAF",219700
"19629","ELECTRICAL WORKERS LOCAL 18","General Trade Unions","Labor","Electrical workers/IBEW",100,0,"#0000FFAF","#0000FFAF",52800
"3127","ASSOCIATION OF CALIFORNIA SCHOOL ADMINISTRATORS","Education","Government Agencies/Education/Other","Public school teachers, administrators & officials",83.4802904564315,16.5197095435685,"#0000A8AF","#0000A8AF",385600
"20471","SHEET METAL WORKERS LOCAL 104","General Trade Unions","Labor","Construction unions",95.7894736842105,4.21052631578947,"#0000E5AF","#0000E5AF",99750
"19978","CONSTRUCTION & GENERAL LABORERS LOCAL 304","General Trade Unions","Labor","Construction unions",100,0,"#0000FFAF","#0000FFAF",27400
"4722","CALIFORNIA TRUCKING ASSOCIATION","Trucking","Transportation","Trucking",64.957264957265,35.042735042735,"#000047AF","#000047AF",46800
"290457","DISTRICT COUNCIL OF IRONWORKERS OF THE STATE OF CALIFORNIA & VICINITY","General Trade Unions","Labor","Construction unions",65.6292286874154,34.3707713125846,"#00004DAF","#00004DAF",73900
"4264","PERSONAL INSURANCE FEDERATION OF CALIFORNIA","Insurance","Finance, Insurance & Real Estate","Property & casualty insurance",63.8143537227951,36.1856462772049,"#000042AF","#000042AF",300823.7
"566","CHEVRON CORP","Oil & Gas","Energy & Natural Resources","Major (multinational) oil & gas producers",58.6660054549963,41.3339945450037,"#000029AF","#000029AF",403300
"2416014","GREATER ANESTHESIA SERVICE","Health Professionals","Health","Other physician specialists",81.0169491525424,18.9830508474576,"#00009EAF","#00009EAF",88500
"17000313","PLUMBERS & PIPEFITTERS LOCAL 447","General Trade Unions","Labor","Construction unions",100,0,"#0000FFAF","#0000FFAF",35250
"19647","ELECTRICAL WORKERS LOCAL 302","General Trade Unions","Labor","Electrical workers/IBEW",99.7093023255814,0.290697674418605,"#0000FAAF","#0000FAAF",34400
"137295","ASSOCIATED BUILDERS & CONTRACTORS CUMBERLAND VALLEY","General Contractors","Construction","Builders associations",18.0608365019011,81.9391634980988,"#A30000AF","#A30000AF",63120
"951542","FOOD & COMMERCIAL WORKERS UNIDENTIFIED","General Trade Unions","Labor","Retail trade unions",100,0,"#0000FFAF","#0000FFAF",63700
"19825","LONGSHORE & WAREHOUSE LOCAL 13","Transportation Unions","Labor","Merchant marine & longshoremen unions",100,0,"#0000FFAF","#0000FFAF",42300
"20441","SERVICE EMPLOYEES LOCAL 721","Public Sector Unions","Labor","State & local government employee unions",100,0,"#0000FFAF","#0000FFAF",50600
"4416","LOS ANGELES COUNTY PROFESSIONAL PEACE OFFICERS ASSOCIATION","Public Sector Unions","Labor","Police & fire fighters unions and associations",92.6829268292683,7.31707317073171,"#0000D6AF","#0000D6AF",20500
"19874","OPERATING ENGINEERS LOCAL 12","General Trade Unions","Labor","Construction unions",99.613601236476,0.386398763523957,"#0000FAAF","#0000FAAF",129400
"19443","CALIFORNIA DEPARTMENT OF FORESTRY FIRE FIGHTERS LOCAL 2881","Public Sector Unions","Labor","Police & fire fighters unions and associations",71.1820534943917,28.8179465056083,"#00006BAF","#00006BAF",115900
"38587183","TEAMSTERS LOCAL 665","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",28400
"3280","CALIFORNIA ASSOCIATION OF HIGHWAY PATROLMEN","Public Sector Unions","Labor","Police & fire fighters unions and associations",73.0747290359384,26.9252709640616,"#000075AF","#000075AF",175300
"10765","CALIFORNIA INDEPENDENT PETROLEUM ASSOCIATION","Oil & Gas","Energy & Natural Resources","Petroleum refining & marketing",65.2525652484892,34.7474347515108,"#00004DAF","#00004DAF",185473.26
"18824","PLANNED PARENTHOOD AFFILIATES OF CALIFORNIA","Health Services","Health","Health care services",100,0,"#0000FFAF","#0000FFAF",126200
"20664","PLUMBERS STEAMFITTERS & REFRIGERATION FITTERS LOCAL 393","General Trade Unions","Labor","Construction unions",100,0,"#0000FFAF","#0000FFAF",21200
"144191","TULARE COUNTY MEDICAL SOCIETY","Health Professionals","Health","Physicians",12,88,"#C20000AF","#C20000AF",12500
"15743798","LEADERSHIP FOR EDUCATIONAL EQUITY","Other/Single Issue Groups","Ideology/Single Issue","Other single-issue or ideological groups",36.8135786621024,63.1864213378976,"#470000AF","#470000AF",14022
"2440270","EMPAC","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",17000
"16046029","LABORERS PACIFIC SOUTHWEST REGIONAL ORGANIZING COALITION","General Trade Unions","Labor","Construction unions",100,0,"#0000FFAF","#0000FFAF",12750
"22145","SERVICE EMPLOYEES LOCAL 1000","Public Sector Unions","Labor","State & local government employee unions",100,0,"#0000FFAF","#0000FFAF",90000
"19104","CALIFORNIA CONFERENCE BOARD OF THE AMALGAMATED TRANSIT UNION","Transportation Unions","Labor","Transportation unions",99.3698802772527,0.630119722747322,"#0000FAAF","#0000FAAF",79350
"19289","CENTRAL LABOR COUNCIL OF ALAMEDA COUNTY","General Trade Unions","Labor","Labor unions",100,0,"#0000FFAF","#0000FFAF",20000
"20912","FOOD & COMMERCIAL WORKERS REGION 8 GOLDEN STATE COUNCIL","General Trade Unions","Labor","Retail trade unions",96.5373961218837,3.46260387811634,"#0000EBAF","#0000EBAF",72200
"20103","NORTHERN CALIFORNIA DISTRICT COUNCIL OF LABORERS","General Trade Unions","Labor","Construction unions",100,0,"#0000FFAF","#0000FFAF",25500
"20644","PLUMBERS & PIPEFITTERS LOCAL 467","General Trade Unions","Labor","Construction unions",100,0,"#0000FFAF","#0000FFAF",19500
"38565607","PLUMBERS & STEAMFITTERS LOCAL 467","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",12700
"38564263","FOOD & COMMERCIAL WORKERS WESTERN STATES COUNCIL","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",36300
"20472","SHEET METAL WORKERS LOCAL 105","General Trade Unions","Labor","Construction unions",100,0,"#0000FFAF","#0000FFAF",23083.08
"20666","SOUTHERN CALIFORNIA PIPE TRADES DISTRICT COUNCIL 16","General Trade Unions","Labor","Construction unions",95.0166112956811,4.98338870431894,"#0000E5AF","#0000E5AF",30100
"32890376","AFSCME LOCAL 685","Public Sector Unions","Labor","State & local government employee unions",100,0,"#0000FFAF","#0000FFAF",10000
"20109","SOUTHERN CALIFORNIA DISTRICT COUNCIL OF LABORERS","General Trade Unions","Labor","Construction unions",99.5419147961521,0.458085203847916,"#0000FAAF","#0000FAAF",109150
"1771","MORONGO CASINO RESORT SPA","Tribal Governments","Government Agencies/Education/Other","Native American tribes & governing units",70.7417582417582,29.2582417582418,"#000066AF","#000066AF",218400
"119","AMERICAN COLLEGE OF EMERGENCY PHYSICIANS","Health Professionals","Health","Other physician specialists",76.9230769230769,23.0769230769231,"#000085AF","#000085AF",54600
"686","COOPERATIVE OF AMERICAN PHYSICIANS","Insurance","Finance, Insurance & Real Estate","Property & casualty insurance",96.2168978562421,3.78310214375788,"#0000EBAF","#0000EBAF",158600
"2035","PACIFIC GAS & ELECTRIC CO","Electric Utilities","Energy & Natural Resources","Gas & electric utilities",64.2273180458624,35.7726819541376,"#000047AF","#000047AF",501500
"4103","PECHANGA BAND OF LUISENO MISSION INDIANS","Tribal Governments","Government Agencies/Education/Other","Native American tribes & governing units",66.3116556054095,33.6883443945905,"#000052AF","#000052AF",598129.72
"4688","THE DOCTORS CO","Insurance","Finance, Insurance & Real Estate","Property & casualty insurance",63.3354417035631,36.6645582964369,"#000042AF","#000042AF",474300
"2343083","CALIFORNIA AMBULATORY SURGERY ASSOCIATION","Health Professionals","Health","Other physician specialists",73.7766624843162,26.2233375156838,"#000075AF","#000075AF",79700
"16197305","CALIFORNIA LATINO CAUCUS LEADERSHIP","Minority & Disability Groups","Ideology/Single Issue","Minority & ethnic groups",100,0,"#0000FFAF","#0000FFAF",71400
"885","EDISON INTERNATIONAL","Electric Utilities","Energy & Natural Resources","Electric power utilities",61.132364955372,38.867635044628,"#000038AF","#000038AF",393309.24
"2046","PHILIP MORRIS","Tobacco companies & tobacco product sales","General Business","Tobacco companies & tobacco product sales",10,90,"#CC0000AF","#D10000AF",168000
"16638","TRI-CAL INC","Agricultural Services & Products","Agriculture","Agricultural chemicals (fertilizers & pesticides)",36.4997534840868,63.5002465159132,"#470000AF","#470000AF",35068.73
"207","ANHEUSER BUSCH","Beer, Wine & Liquor","General Business","Beer",68.7353374668448,31.2646625331552,"#00005CAF","#00005CAF",459517.29
"3106","CALIFORNIA APARTMENT ASSOCIATION","Real Estate","Finance, Insurance & Real Estate","Building operators & managers",68.9952489882104,31.0047510117896,"#00005CAF","#00005CAF",284150
"10450","BLUE SHIELD OF CALIFORNIA","Insurance","Finance, Insurance & Real Estate","Accident & health insurance",69.0465007045561,30.9534992954439,"#000061AF","#000061AF",212900
"11659","DENTISTS INSURANCE CO","Insurance","Finance, Insurance & Real Estate","Property & casualty insurance",87.5,12.5,"#0000BDAF","#0000BDAF",77600
"2180235","WESTERN DENTAL SERVICES INC","Health Professionals","Health","Dentists",51.2953367875648,48.7046632124352,"#000005AF","#000005AF",19300
"25142246","CALIFORNIA PERMANENTE MEDICAL GROUPS","Health Services","Health","HMOs",96.7266775777414,3.27332242225859,"#0000EBAF","#0000EBAF",122200
"3622","CALIFORNIA FARM BUREAU FEDERATION","Farm Bureau","Agriculture","Farm Bureau/affiliated organizations & PACs",58.2844063525262,41.7155936474738,"#000029AF","#000029AF",312353.22
"4782","COLUSA INDIAN COMMUNITY COUNCIL","Tribal Governments","Government Agencies/Education/Other","Native American tribes & governing units",0,100,"#FF0000AF","#FF0000AF",10900
"63197","PACIFIC FARMS & ORCHARDS INC","Uncoded","Uncoded","Uncoded",13.4920634920635,86.5079365079365,"#BD0000AF","#BD0000AF",12600
"10778","CALIFORNIA NEW CAR DEALERS ASSOCIATION","Automotive","Transportation","Auto dealers, new & used",64.5107353338799,35.4892646661201,"#000047AF","#000047AF",434013.05
"2303","SAN MANUEL BAND OF MISSION INDIANS","Tribal Governments","Government Agencies/Education/Other","Native American tribes & governing units",68.5150725716412,31.4849274283588,"#00005CAF","#00005CAF",268700
"3286","CALIFORNIA CORRECTIONAL PEACE OFFICERS ASSOCIATION","Public Sector Unions","Labor","Police & fire fighters unions and associations",69.1067260768088,30.8932739231912,"#000061AF","#000061AF",471300
"4100","BARONA BAND OF MISSION INDIANS","Tribal Governments","Government Agencies/Education/Other","Native American tribes & governing units",73.8882282996433,26.1117717003567,"#000075AF","#000075AF",420500
"1269570","INTERNATIONAL UNION OF PAINTERS & ALLIED TRADES / IUPAT","General Trade Unions","Labor","Construction unions",100,0,"#0000FFAF","#0000FFAF",191400
"2722","USAA","Miscellaneous Finance, Insurance & Real Estate","Finance, Insurance & Real Estate","Finance, insurance & real estate",68.2379349046016,31.7620650953984,"#00005CAF","#00005CAF",178200
"2923","ZENITH INSURANCE","Insurance","Finance, Insurance & Real Estate","Property & casualty insurance",62.2448979591837,37.7551020408163,"#00003DAF","#00003DAF",117600
"10766","CALIFORNIA LAND & TITLE ASSOCIATION","Real Estate","Finance, Insurance & Real Estate","Title insurance & title abstract offices",64.7331786542923,35.2668213457077,"#000047AF","#000047AF",43100
"121931","CALIFORNIA SOCIETY OF INDUSTRIAL MEDICINE & SURGERY","Health Professionals","Health","Other physician specialists",71.2707182320442,28.7292817679558,"#00006BAF","#00006BAF",18100
"57","AGUA CALIENTE BAND OF CAHUILLA INDIANS","Tribal Governments","Government Agencies/Education/Other","Native American tribes & governing units",73.7235367372354,26.2764632627646,"#000075AF","#000075AF",240900
"2344","SEMPRA ENERGY","Electric Utilities","Energy & Natural Resources","Gas & electric utilities",70.5772230889236,29.4227769110764,"#000066AF","#000066AF",320500
"2751","VIEJAS BAND OF KUMEYAAY INDIANS","Tribal Governments","Government Agencies/Education/Other","Native American tribes & governing units",73.0076780513635,26.9923219486365,"#000075AF","#000075AF",302160
"10131","ASSOCIATION OF CALIFORNIA STATE SUPERVISORS","Public Sector Unions","Labor","State & local government employee unions",84.6729708431836,15.3270291568164,"#0000ADAF","#0000ADAF",126900
"11470","CALIFORNIA STATEWIDE LAW ENFORCEMENT ASSOCIATION","Public Sector Unions","Labor","Police & fire fighters unions and associations",83.1422699966665,16.8577300033335,"#0000A8AF","#0000A8AF",128724.33
"421828","FACEBOOK","Computer Equipment & Services","Communications & Electronics","Online computer services",81.1381074168798,18.8618925831202,"#00009EAF","#00009EAF",156400
"38575541","PLUMBERS & PIPEFITTERS LOCAL 447 FEDERAL POLITICAL ACTION FUND","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",12650
"25565","CALIFORNIA CHARTER SCHOOLS ASSOCIATION","Public Education Policy","Ideology/Single Issue","School Choice Advocates",78.0289855072464,21.9710144927536,"#00008FAF","#00008FAF",172500
"299019","RECOLOGY INC","Uncoded","Uncoded","Uncoded",82.1467688937568,17.8532311062432,"#0000A3AF","#0000A3AF",91300
"22215032","SAN FRANCISCO LABORER'S LOCAL 261","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",21250
"255","ASSOCIATED GENERAL CONTRACTORS OF CALIFORNIA","General Contractors","Construction","Builders associations",53.8240230160633,46.1759769839367,"#00000FAF","#00000FAF",208550
"2710","UPS","Air Transport","Transportation","Express delivery services",61.2784717119765,38.7215282880235,"#000038AF","#000038AF",136100
"19860","CALIFORNIA-NEVADA CONFERENCE OF OPERATING ENGINEERS","General Trade Unions","Labor","Construction unions",100,0,"#0000FFAF","#0000FFAF",91500
"12001401","ANTHONY CANNELLA CAMPAIGN CMTE","Candidate Committees","Candidate Contributions","Candidate committees",0,100,"#FF0000AF","#FF0000AF",9400
"2741","VERIZON COMMUNICATIONS","Telecom Services & Equipment","Communications & Electronics","Telecommunications",86.2591138530566,13.7408861469434,"#0000B8AF","#0000B8AF",178300
"3267","CALIFORNIA BUILDING INDUSTRY ASSOCIATION","Home Builders","Construction","Residential construction",62.1451474588069,37.8548525411931,"#00003DAF","#00003DAF",286092.78
"27494","EVAN LOW CAMPAIGN CMTE","Candidate Committees","Candidate Contributions","Candidate committees",100,0,"#0000FFAF","#0000FFAF",93200
"133498","TONY THURMOND CAMPAIGN CMTE","Candidate Committees","Candidate Contributions","Candidate committees",100,0,"#0000FFAF","#0000FFAF",79100
"250757","THINKTANK LEARNING INC","Education","Government Agencies/Education/Other","Education",100,0,"#0000FFAF","#0000FFAF",15100
"252646","WOMEN IN POWER","Women's Issues","Ideology/Single Issue","Women's issues",100,0,"#0000FFAF","#0000FFAF",89800
"12225620","ROB BONTA FOR CAMPAIGN CMTE","Candidate Committees","Candidate Contributions","Candidate committees",100,0,"#0000FFAF","#0000FFAF",74400
"2566","INTERNATIONAL BROTHERHOOD OF TEAMSTERS / IBT","Transportation Unions","Labor","Teamsters unions",99.7111913357401,0.288808664259928,"#0000FAAF","#0000FAAF",346250
"604136","ELECTRICAL WORKERS LOCAL 1245","General Trade Unions","Labor","Electrical workers/IBEW",96.5576592082616,3.44234079173838,"#0000EBAF","#0000EBAF",58100
"22011","PHIL TING CAMPAIGN CMTE","Candidate Committees","Candidate Contributions","Candidate committees",100,0,"#0000FFAF","#0000FFAF",55400
"194847","KEVIN MULLIN CAMPAIGN CMTE","Candidate Committees","Candidate Contributions","Candidate committees",100,0,"#0000FFAF","#0000FFAF",68200
"314136","MARK STONE CAMPAIGN CMTE","Candidate Committees","Candidate Contributions","Candidate committees",100,0,"#0000FFAF","#0000FFAF",46200
"363191","MIGUEL SANTIAGO CAMPAIGN CMTE","Candidate Committees","Candidate Contributions","Candidate committees",100,0,"#0000FFAF","#0000FFAF",61211.29
"621600","RICHARD S (RICH) GORDON CAMPAIGN CMTE","Candidate Committees","Candidate Contributions","Candidate committees",100,0,"#0000FFAF","#0000FFAF",62700
"626924","KANSEN CHU CAMPAIGN CMTE","Candidate Committees","Candidate Contributions","Candidate committees",100,0,"#0000FFAF","#0000FFAF",46200
"693430","JIM WOOD CAMPAIGN CMTE","Candidate Committees","Candidate Contributions","Candidate committees",100,0,"#0000FFAF","#0000FFAF",54600
"2330585","REGINALD JONES-SAWYER CAMPAIGN CMTE","Candidate Committees","Candidate Contributions","Candidate committees",100,0,"#0000FFAF","#0000FFAF",51400
"12225603","IAN CALDERON CAMPAIGN CMTE","Candidate Committees","Candidate Contributions","Candidate committees",100,0,"#0000FFAF","#0000FFAF",63000
"13793124","BILL QUIRK CAMPAIGN CMTE","Candidate Committees","Candidate Contributions","Candidate committees",100,0,"#0000FFAF","#0000FFAF",46200
"13810580","CHRIS HOLDEN CAMPAIGN CMTE","Candidate Committees","Candidate Contributions","Candidate committees",100,0,"#0000FFAF","#0000FFAF",54900
"13810582","JIM FRAZIER CAMPAIGN CMTE","Candidate Committees","Candidate Contributions","Candidate committees",100,0,"#0000FFAF","#0000FFAF",58800
"15733780","JOSE MEDINA CAMPAIGN CMTE","Candidate Committees","Candidate Contributions","Candidate committees",100,0,"#0000FFAF","#0000FFAF",65000
"16036618","EGGMAN CAMPAIGN CMTE","Candidate Committees","Candidate Contributions","Candidate committees",100,0,"#0000FFAF","#0000FFAF",71633.19
"16039877","MIKE GIPSON CAMPAIGN CMTE","Candidate Committees","Candidate Contributions","Candidate committees",100,0,"#0000FFAF","#0000FFAF",59300
"22215384","AUTUMN BURKE CAMPAIGN CMTE","Candidate Committees","Candidate Contributions","Candidate committees",100,0,"#0000FFAF","#0000FFAF",68733.19
"22215412","EDUARDO GARCIA CAMPAIGN CMTE","Candidate Committees","Candidate Contributions","Candidate committees",100,0,"#0000FFAF","#0000FFAF",59600
"22215429","MATT DABABNEH CAMPAIGN CMTE","Candidate Committees","Candidate Contributions","Candidate committees",100,0,"#0000FFAF","#0000FFAF",45900
"22215599","LORENA GONZALEZ CAMPAIGN CMTE","Candidate Committees","Candidate Contributions","Candidate committees",100,0,"#0000FFAF","#0000FFAF",80800
"22237952","TOM DALY CAMPAIGN CMTE","Candidate Committees","Candidate Contributions","Candidate committees",100,0,"#0000FFAF","#0000FFAF",68200
"1884","NEW MAJORITY CALIFORNIA","Conservative Policy Organization","Ideology/Single Issue","Republican-based groups (but not official party committees) and generic conservative ones",0,100,"#FF0000AF","#FF0000AF",58800
"6143","CALIFORNIA BANKERS ASSOCIATION","Commercial Banks","Finance, Insurance & Real Estate","Commercial banks & bank holding companies",62.6146788990826,37.3853211009174,"#00003DAF","#00003DAF",218000
"7536","LINCOLN CLUB OF NORTHERN CALIFORNIA","Conservative Policy Organization","Ideology/Single Issue","Republican-based groups (but not official party committees) and generic conservative ones",0,100,"#FF0000AF","#FF0000AF",12600
